squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,type_numeric,condition_numeric,city_numeric,floor_ratio,price_per_sqm,is_high_floor,log_price,comfort_score,uuid,split
0.14266666666666666,0.2,0.05,0.034482758620689655,50.0771799,19.8801416,0.24100000000000002,0.14,False,True,True,False,False,808536,0.0,0.5,0.16666666666666666,0.5,1.0,0,13.602981720712219,0.4,21cf419ab98cb72895fa640c09f7053f,train
0.09755555555555556,0.2,0.1,0.10344827586206896,50.03581,20.00069,0.24700000000000003,0.08,False,True,True,False,False,729000,0.0,0.5,0.16666666666666666,0.5,1.0,0,13.499430382731967,0.4,1b5e24088d7371df4292f8d53a24763a,train
0.4722222222222222,0.8,0.05,0.034482758620689655,50.1067638,19.9629639,0.29900000000000004,0.04,True,True,False,False,False,1390000,0.0,0.5,0.16666666666666666,0.5,1.0,0,14.144815024531075,0.4,4e707456bea40ab0660f146d733c7659,train
0.21666666666666667,0.4,0.25,0.3448275862068966,50.0925077,19.9850655,0.26549999999999996,0.12,False,True,False,False,False,829000,0.0,0.5,0.16666666666666666,0.45454545454545453,1.0,0,13.627976640389322,0.2,a02efdcbdab13d0b637cc23bba7e163f,train
0.1381111111111111,0.2,0.05,0.06896551724137931,50.021218,20.058353,0.46799999999999997,0.0,False,True,False,False,False,580000,0.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.270785106659046,0.2,7b6662d289718d0630de3922c73b8a5a,train
0.17777777777777778,0.2,0.2,0.10344827586206896,50.0965167,19.9470611,0.231,0.18,True,True,False,False,True,734000,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,13.506265669993544,0.6,bf3313b7ba315b6ba1961b5d382393de,train
0.31666666666666665,0.4,0.1,0.06896551724137931,50.0713956,19.954938,0.10700000000000001,0.28,False,True,False,False,True,1490000,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,1.0,0,14.214287349062356,0.4,8c8b9e5a098b24447b31acca8d1eea20,train
0.2594444444444445,0.4,0.2,0.10344827586206896,50.0942028,19.9515463,0.22149999999999997,0.24,False,True,False,False,True,875000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.681980308196241,0.4,53a05601de780afa4e98e1d5c71c851f,train
0.19749999999999998,0.4,0.05,0.13793103448275862,50.0409078,19.9830911,0.1785,0.1,False,False,True,False,False,994345,0.6666666666666666,0.5,0.16666666666666666,0.2,1.0,0,13.80984051360114,0.2,4752bf523abc2d665619672f288682fc,train
0.23894444444444443,0.6,0.05,0.1724137931034483,50.0449412,19.957298,0.0885,0.56,False,False,True,False,False,1543745,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,0,14.24972248826195,0.2,ef1a57ce6b0fc65e5b8ee390b0c66266,train
0.08105555555555558,0.2,0.2,0.13793103448275862,50.0449412,19.957298,0.0885,0.56,False,False,True,False,False,847455,0.6666666666666666,0.5,0.16666666666666666,0.8,1.0,1,13.649994199484858,0.2,58fd59ec20dbed80552313adb8fa1c08,train
0.1361111111111111,0.2,0.05,0.034482758620689655,50.0207836,20.0469294,0.4325,0.16,True,False,False,True,False,589000,0.0,0.5,0.16666666666666666,0.5,1.0,0,13.286183160425152,0.4,5cb35d32519b22b4b10ec182a108ab14,train
0.17777777777777778,0.2,0.15,0.06896551724137931,50.07904,20.03114,0.356,0.4,True,True,False,False,True,650000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.384729180332174,0.6,c7b8efae2d9110b6ebd88c24814670b8,train
0.29194444444444445,0.6,0.2,0.10344827586206896,50.06389036,19.96973667,0.12150000000000001,0.4,False,True,False,False,False,1090000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.901689171636098,0.2,99c251b053c1aac6a96738dbdc2cffbc,train
0.25211111111111106,0.2,0.15,0.13793103448275862,50.0598517,19.9463016,0.038,1.0,False,True,False,False,True,1650000,0.3333333333333333,0.5,0.16666666666666666,0.6,1.0,0,14.316286451937186,0.4,5b05f279c4635ce9a1b6af9c730d915e,val
0.15944444444444447,0.4,0.15,0.06896551724137931,50.06389036,19.96973667,0.12150000000000001,0.4,False,True,False,False,True,950000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.76421831620775,0.4,59d5e54e6bddfa11a6e67de0846d6fbc,train
0.31666666666666665,0.6,0.05,0.1724137931034483,50.0468638,19.9708564,0.125,0.24,True,True,True,False,True,1439000,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,0,14.179459680796295,0.8,f8dd0013c74db903a210a780a3233e36,train
0.08499999999999998,0.2,0.4,0.3103448275862069,50.0137736,19.9649584,0.2495,0.14,False,True,True,False,True,495000,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.112315061750808,0.6,1c371a3802d2b1f6b4593beb5d3493ea,val
0.49444444444444446,0.6,0.05,0.10344827586206896,50.060714,19.943726,0.0355,1.0,False,False,False,False,False,2600000,0.3333333333333333,0.5,0.16666666666666666,0.25,1.0,0,14.77102238760702,0.0,3750b4e97a19c3270dbffc5f1fbfd1b3,test
0.3333333333333333,0.4,0.1,0.034482758620689655,50.0673945,19.9545319,0.0885,0.64,False,False,False,False,False,1440000,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1,14.180154365996387,0.0,fa8fa45f0506f638002944a54f34d8dd,test
0.1838888888888889,0.4,0.2,0.13793103448275862,50.0487068,19.9649421,0.10149999999999999,0.4,False,True,False,False,True,970000,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.785052381406869,0.4,4edaa3f0ee76efcc4599d8fcb581a6b6,train
0.2,0.6,0.15,0.3103448275862069,50.099902,19.997177,0.3245,0.08,False,True,True,False,True,777000,0.0,0.5,0.16666666666666666,0.3,1.0,0,13.563196916350243,0.6,6c21ed00a73e3141ae4becc92d4fb7e7,train
0.20555555555555555,0.2,0.1,0.06896551724137931,50.0456084,19.9576429,0.087,0.52,False,False,False,False,False,990000,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.805461232211272,0.0,17753f2e6f73e4ea28eede937ec9e84b,val
0.0893888888888889,0.2,0.15,0.20689655172413793,50.0492984,19.9620819,0.0905,0.36,False,True,True,False,False,860000,0.6666666666666666,0.5,0.16666666666666666,0.42857142857142855,1.0,0,13.664688831019712,0.4,57c80c552d237dae6f2dfa0830c67a38,train
0.2157777777777778,0.2,0.05,0.10344827586206896,50.023778,19.903611,0.215,0.24,False,True,False,False,False,815000,0.0,0.5,0.16666666666666666,0.25,1.0,0,13.610944619216111,0.2,220f163797936328462afd141e8b29fa,train
0.23122222222222222,0.4,0.15,0.3793103448275862,50.07720665,19.92727369,0.128,0.42,False,True,True,False,True,830000,0.0,0.5,0.16666666666666666,0.25,1.0,0,13.629182184591333,0.6,eddedb149f16a7ff3979615bb7581b35,test
0.2,0.6,0.15,0.3103448275862069,50.09958561,19.99769211,0.3245,0.14,False,True,True,False,False,800000,0.0,0.5,0.16666666666666666,0.3,1.0,0,13.592368256649284,0.4,a22eee96376a33bcc6fe95207060e989,train
0.20555555555555555,0.4,0.1,0.13793103448275862,50.10202,19.95841,0.26949999999999996,0.12,False,True,True,False,False,760000,0.0,0.5,0.16666666666666666,0.4,1.0,0,13.541075028051122,0.4,c62cc3c7af3c7c3db05ef05cd166ad24,train
0.4632777777777778,0.8,0.15,0.06896551724137931,50.096,19.914,0.2425,0.06,True,True,False,True,True,1327549,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,14.098845696172358,0.8,df522818cc7ae30699be05a00759c278,train
0.12222222222222222,0.2,0.4,0.3103448275862069,50.0659494,19.9700043,0.1275,0.3,False,False,True,False,False,717000,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.482832514280924,0.2,69c61660cd4b258c3aa28c143f8c5dcd,train
0.1421111111111111,0.4,0.1,0.034482758620689655,50.0456577,20.0001457,0.2265,0.08,True,True,True,False,False,850000,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,13.652992804936396,0.6,b19a61bf56f49b5746be6999005e1d46,train
0.2388888888888889,0.4,0.1,0.10344827586206896,50.0031737,19.8956801,0.3275,0.1,True,True,True,False,False,944900,0.6666666666666666,0.5,0.16666666666666666,0.5,1.0,0,13.758835439083207,0.6,c98f6bf24885a10edc39338a1f1ff0a2,train
0.12222222222222222,0.2,0.1,0.10344827586206896,50.0496,19.9489,0.049,1.0,False,True,False,False,False,714000,0.3333333333333333,0.5,0.16666666666666666,0.5,1.0,0,13.478639641880966,0.2,c8338a40f7ad1b8628fbfa4abad0bad6,train
0.31666666666666665,0.6,0.05,0.1724137931034483,50.04719,19.97064,0.12350000000000001,0.24,False,True,True,False,False,1439000,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,0,14.179459680796295,0.4,a9192ba808a275a88b58cb14e678186d,train
0.1111111111111111,0.2,0.1,0.10344827586206896,50.0454769,20.05657,0.425,0.0,True,True,True,False,False,620000,0.0,0.5,0.16666666666666666,0.5,1.0,0,13.3374763699232,0.6,25aeff2f3900f6147a9464039e2641ad,train
0.1338888888888889,0.2,0.2,0.13793103448275862,50.0687818,19.9433106,0.077,1.0,True,True,True,True,False,1050000,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.864301674514206,0.8,587dc2a8252f98510aa7570075cea272,test
0.19166666666666668,0.2,0.15,0.10344827586206896,50.076924,20.027293,0.339,0.34,False,False,False,False,True,650000,0.0,0.5,0.16666666666666666,0.75,1.0,1,13.384729180332174,0.2,ed4456340acbe0194896ac4e20fc757c,train
0.3388888888888889,0.4,0.2,0.10344827586206896,50.0550268,19.9437165,0.019,1.0,False,True,True,False,False,1960000,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1,14.488455541410652,0.4,687a77fb9df43ab6c641f58a88b4227a,train
0.1,0.2,0.45,0.3103448275862069,50.08499288,19.91035388,0.193,0.44,False,False,True,False,True,680000,0.0,0.5,0.16666666666666666,0.9,1.0,1,13.429849547739444,0.4,c55400030fe767fdea822c5114338bbe,val
0.19322222222222224,0.4,0.05,0.10344827586206896,50.066533,19.964733,0.1125,0.34,True,True,True,False,False,1232550,0.6666666666666666,0.5,0.16666666666666666,0.25,1.0,0,14.024596563353226,0.6,4e2e65487ccaa2f930c07042ece8d59c,train
0.1105,0.2,0.35,0.27586206896551724,50.0246042,19.9619762,0.19,0.06,True,True,True,False,False,730000,0.6666666666666666,0.5,0.16666666666666666,0.7777777777777778,1.0,1,13.500801182986649,0.6,e86df11b82c76b5eb4b7cdb61aade118,train
0.11377777777777776,0.2,0.1,0.10344827586206896,50.0663367,19.9625195,0.1055,0.34,False,True,True,False,False,951280,0.6666666666666666,0.5,0.16666666666666666,0.5,1.0,0,13.765564776326112,0.4,57586ec72059072f0c46d2f434cc2b61,val
0.17222222222222222,0.2,0.05,0.06896551724137931,49.98603,19.90649,0.40149999999999997,0.0,True,True,False,False,False,790000,0.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.579789490265188,0.4,60a32e0c35e7a9f915ff4d6743ef38dc,train
0.07594444444444445,0.0,0.1,0.06896551724137931,50.0259406,19.9199088,0.176,0.4,False,True,False,False,True,560000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.235693848424024,0.4,df3b2c8964887f8e716def29b1b649f8,test
0.08677777777777776,0.2,0.1,0.06896551724137931,50.0259406,19.9199088,0.176,0.4,False,False,False,False,True,613000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.326121846238388,0.2,c3a74e480fff42d0f2e4eb1a763057f2,train
0.1388888888888889,0.2,0.15,0.13793103448275862,50.0259406,19.9199088,0.176,0.4,False,True,True,True,False,769000,0.6666666666666666,0.5,0.16666666666666666,0.6,1.0,0,13.552847548877052,0.6,9a453f6fe1bdb1063eb7a2a27553c3ca,train
0.1,0.2,0.45,0.3103448275862069,50.07298,19.91558,0.128,0.6,False,False,True,False,False,680000,0.0,0.5,0.16666666666666666,0.9,1.0,1,13.429849547739444,0.2,b6228a3fe04cc70072e2efede6a5d36a,train
0.2088888888888889,0.4,0.05,0.06896551724137931,50.0165,19.9481,0.2185,0.18,True,True,True,True,False,850000,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.652992804936396,0.8,041a212c95b7026bfb78622090ee32c6,train
0.6297222222222222,0.6,0.15,0.06896551724137931,50.0663651,19.938351,0.0615,1.0,False,False,False,False,False,2200000,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1,14.603968372873895,0.0,96ba1213e16305d4cc77f88546735a7c,train
0.21666666666666667,0.4,0.05,0.3103448275862069,50.0117916,19.9772654,0.279,0.14,True,True,True,False,False,899000,0.0,0.5,0.16666666666666666,0.1,1.0,0,13.70903942580019,0.6,867766ecd4ce0fc93cded2a9e84a3073,test
0.2591111111111111,0.4,0.05,0.034482758620689655,50.080054,20.0376,0.3795,0.6,False,True,False,False,True,866320,0.0,0.5,0.16666666666666666,0.5,1.0,0,13.672010788609471,0.4,1afc31c9b1b2221638bb2311ee7b4d3d,train
0.45555555555555555,0.6,0.05,0.06896551724137931,50.0721,19.9181,0.11850000000000001,0.7,False,True,False,False,False,2200000,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,1.0,0,14.603968372873895,0.2,36573394ea382677bc8950e459e7799f,val
0.5222222222222223,0.8,0.1,0.034482758620689655,50.09642685,19.90794832,0.253,0.04,True,True,False,False,False,2250000,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,14.626441218624949,0.4,b92a4bfeeb95b330a5b9b7a99ca90f9a,train
0.2388888888888889,0.2,0.1,0.034482758620689655,50.04485,19.97308,0.1365,0.16,True,True,False,False,False,890000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.698977865303197,0.4,1e8c79a50142429c2fba38f930645701,train
0.05855555555555555,0.0,0.4,0.3103448275862069,50.0782494,19.896264,0.1975,0.28,False,True,True,False,True,513072,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.148173414224127,0.6,7d1f722eb86f78b42306e8cf838e2f18,train
0.1951111111111111,0.4,0.3,0.20689655172413793,50.0931213,20.0250832,0.374,0.22,True,True,True,False,True,865000,0.0,0.5,0.16666666666666666,0.8571428571428571,1.0,1,13.670485941982712,0.8,f7e216ce6653a445d428b4a976cd4399,train
0.165,0.2,0.05,0.06896551724137931,50.07543945,20.05012572,0.414,0.3,False,False,True,False,True,815000,0.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.610944619216111,0.4,1ed9a7706f534a3f88c99e5d602588cb,train
0.37416666666666665,0.4,0.05,0.06896551724137931,50.0443569,19.9294559,0.06899999999999999,0.38,True,True,False,False,False,1490000,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0,14.214287349062356,0.4,b940d2aa3cfb47429c0cbafe22a484a3,train
0.5550555555555555,0.8,0.15,0.13793103448275862,50.046101,19.9317678,0.056499999999999995,0.36,True,True,True,False,False,2290281,0.6666666666666666,0.5,0.16666666666666666,0.6,1.0,0,14.644185512053612,0.6,7e3069e992ea0c05c84091b8becb41c2,val
0.24183333333333334,0.6,0.1,0.06896551724137931,49.98857,19.90451,0.39049999999999996,0.0,True,True,False,True,False,879000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.686541314323094,0.6,6d1f5acbb1f31af71db6afe7eed73845,train
0.17544444444444443,0.2,0.1,0.06896551724137931,50.0844621,19.89597194,0.22200000000000003,0.16,False,True,False,False,True,779000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.565767608549109,0.4,e5af3e1c39973954bdd547b585eb0a1c,val
0.17222222222222222,0.2,0.05,0.06896551724137931,49.9860411,19.9064911,0.40149999999999997,0.0,True,True,False,False,False,885000,0.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.69334405393293,0.4,d7e1a09a5268fe393aa99db309097aa6,train
0.4171666666666667,0.4,0.2,0.10344827586206896,50.0728819,19.8937955,0.187,0.18,True,True,True,False,False,2387709,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,14.685845305584117,0.6,0540cfd8160029cae0f97c6fb630235c,train
0.5375555555555556,0.6,0.1,0.10344827586206896,50.0728819,19.8937955,0.187,0.18,True,True,True,False,False,2143714,0.6666666666666666,0.5,0.16666666666666666,0.5,1.0,0,14.578050863232496,0.6,67f72271bd232c509a3e81162d55de2c,train
0.06666666666666667,0.2,0.1,0.10344827586206896,50.01260728,19.94943651,0.2405,0.18,False,True,True,False,False,640000,0.0,0.5,0.16666666666666666,0.5,1.0,0,13.369225017834633,0.4,63f0c1dbb19da6f2eae01caeec50ace7,val
0.17894444444444446,0.4,0.05,0.06896551724137931,50.0494649,19.9390308,0.0325,1.0,False,False,False,False,False,920000,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.732130035981154,0.0,21f537224374075262b4a55782205bd2,train
0.20144444444444443,0.2,0.1,0.1724137931034483,50.0784469,19.9365713,0.129,0.24,True,True,True,False,True,1200000,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.997832948091215,0.8,4abafa8f385a4616ce5b521b291b88e8,train
0.12222222222222222,0.2,0.05,0.10344827586206896,50.08491,19.93094,0.16699999999999998,0.24,False,True,False,False,False,589000,0.3333333333333333,0.5,0.16666666666666666,0.25,1.0,0,13.286183160425152,0.2,b68a73aa54696e6b0b324b6245db7421,val
0.2638888888888889,0.2,0.2,0.13793103448275862,50.0450303,19.9465851,0.064,1.0,False,True,True,False,False,1475000,0.6666666666666666,0.5,0.16666666666666666,0.8,1.0,1,14.204169225721929,0.4,4f41ac4495abc61a18ccfe25ee2cd45a,train
0.2288888888888889,0.4,0.15,0.10344827586206896,50.0468638,19.98272591,0.16499999999999998,0.06,True,True,False,False,False,819000,0.0,0.5,0.16666666666666666,0.75,1.0,1,13.615840583835682,0.4,4fc6a405bef3f4305f75b5d18201c6f4,train
0.0828888888888889,0.0,0.05,0.034482758620689655,50.045788,19.9524029,0.0725,0.84,False,True,False,False,False,599000,0.3333333333333333,0.5,0.16666666666666666,0.5,1.0,0,13.303018546545275,0.2,5894dfd349df7847104e2b052bb838fe,train
0.2722222222222222,0.4,0.1,0.034482758620689655,50.05806664,19.86514385,0.262,0.0,True,False,False,False,False,1380000,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,14.137594781770806,0.2,f87c527a26fe5aab4107e91afbc33461,train
0.25,0.6,0.15,0.06896551724137931,50.02,19.972,0.22999999999999998,0.16,False,True,False,True,True,959000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.7736473966179,0.6,6a2a8682de486c917d3e8f54616ee511,train
0.19166666666666668,0.2,0.15,0.10344827586206896,50.07715,20.02769,0.341,0.36,False,True,False,False,False,650000,0.0,0.5,0.16666666666666666,0.75,1.0,1,13.384729180332174,0.2,67417da608e724ebcd784af24005ece8,train
0.19166666666666668,0.2,0.15,0.10344827586206896,50.077991,20.027143,0.341,0.38,False,True,False,False,True,650000,0.0,0.5,0.16666666666666666,0.75,1.0,1,13.384729180332174,0.4,434e980295e84a765b37692b9a7be8d4,test
0.19166666666666668,0.2,0.15,0.10344827586206896,50.0794723,20.0278741,0.3465,0.4,False,True,False,False,True,650000,0.0,0.5,0.16666666666666666,0.75,1.0,1,13.384729180332174,0.4,bc32c7a9067b4b97a1e6f4c8cbb94086,test
0.12777777777777777,0.2,0.15,0.06896551724137931,50.01936,20.058879,0.47400000000000003,0.0,False,True,False,False,False,729000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.499430382731967,0.2,1162a485d1baba5f97186b112a131581,val
0.16666666666666666,0.2,0.15,0.10344827586206896,50.051,19.945,0.0335,1.0,False,False,False,False,True,1400000,0.3333333333333333,0.5,0.16666666666666666,0.75,1.0,1,14.151983508870947,0.2,a89036569f7ece779ae07bc31211ce2f,train
0.14444444444444443,0.2,0.2,0.1724137931034483,50.0349,19.9662,0.1505,0.08,True,True,True,True,False,960000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.774689605110144,0.8,25a259bf9e4bb038a55401f74f9a51e5,train
0.18333333333333332,0.2,0.25,0.20689655172413793,50.0252505,19.9522441,0.174,0.16,True,True,True,False,True,955000,0.0,0.5,0.16666666666666666,0.7142857142857143,1.0,0,13.769467666582738,0.8,86ebc03a7a5abffb1c84e4ff18a615c9,train
0.25555555555555554,0.4,0.05,0.034482758620689655,50.0921065,19.8851926,0.27949999999999997,0.04,False,True,False,True,False,1100000,0.6666666666666666,0.5,0.16666666666666666,0.5,1.0,0,13.910821646859095,0.4,6df48b79aaf5409ff9992b4e9ccacc11,train
0.3044444444444444,0.4,0.2,0.3103448275862069,50.0587852,19.9488243,0.041999999999999996,0.92,False,True,True,False,False,2019600,0.6666666666666666,0.5,0.16666666666666666,0.4,1.0,0,14.518410525114328,0.4,da277c17b80744097b53bb4a4cd8a0bc,train
0.5509444444444445,1.0,0.05,0.034482758620689655,50.0584464,19.95346463,0.056499999999999995,0.74,False,False,False,False,False,1890000,0.3333333333333333,0.5,0.16666666666666666,0.5,1.0,0,14.452087916136215,0.0,8aa98c6b4d2978ecd3eb592bd62abae3,train
0.19988888888888887,0.2,0.1,0.06896551724137931,50.0128786,19.9102403,0.2565,0.06,False,True,False,False,False,725000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.493928313146206,0.2,5f42d35d358e0aef1618431680bfd350,train
0.1111111111111111,0.2,0.1,0.1724137931034483,50.0555,19.9592,0.074,0.36,True,True,True,True,True,699000,0.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.457407451830088,1.0,62f22a8e4c4be5672e136ead9c576800,train
0.1917222222222222,0.4,0.05,0.3103448275862069,50.0771833,19.8801541,0.24100000000000002,0.14,False,True,True,False,True,928000,0.0,0.5,0.16666666666666666,0.1,1.0,0,13.740788089353964,0.6,720c33d4126982c5a723c64dac1d2d9c,train
0.18444444444444447,0.4,0.35,0.20689655172413793,50.0946019,20.0224975,0.371,0.28,False,True,True,False,True,829000,0.0,0.5,0.16666666666666666,1.0,1.0,1,13.627976640389322,0.6,d4f2c2e65b2892033642614bc98ef117,train
0.34444444444444444,0.4,0.05,0.06896551724137931,50.016104,19.9058054,0.24700000000000003,0.16,False,True,False,False,False,899000,0.0,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.70903942580019,0.2,50ae49d47c0e28ded28e54322f6e19f3,val
0.2611111111111111,0.4,0.05,0.034482758620689655,50.07952854,20.03806046,0.38,0.6,False,True,False,False,True,866320,0.3333333333333333,0.5,0.16666666666666666,0.5,1.0,0,13.672010788609471,0.4,edccc27778c1ca0e9ae84e4317c9ba3b,val
0.3333333333333333,0.4,0.1,0.06896551724137931,50.0773131,19.8961095,0.1945,0.32,True,True,False,False,False,1395000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,14.148405690083225,0.4,07d94004e019bb1ff506fd848ed51778,val
0.39255555555555555,0.4,0.2,0.10344827586206896,50.0692,19.9304,0.08249999999999999,0.9,True,True,False,False,False,1280000,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1,14.062371417145494,0.4,b7049059f92a36054854c27d1f18780f,train
0.15555555555555556,0.4,0.4,0.3103448275862069,50.06465,19.94498,0.056999999999999995,1.0,False,True,False,False,False,820000,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.617060838751888,0.2,49546e6e4c3d9d17c21fcf6434ec2b3e,train
0.2265,0.2,0.35,0.3793103448275862,50.0716346,19.8984402,0.16899999999999998,0.34,True,True,True,False,True,990000,0.6666666666666666,0.5,0.16666666666666666,0.5833333333333334,1.0,0,13.805461232211272,0.8,8a6889905340ee1d6c79e97b027e2316,test
0.13344444444444445,0.2,0.15,0.2413793103448276,50.0996,20.0168,0.3725,0.38,False,True,True,True,True,699000,0.0,0.5,0.16666666666666666,0.375,1.0,0,13.457407451830088,0.8,08abf55758f6fcd294813bd4f79cab5b,train
0.4222222222222222,0.4,0.1,0.06896551724137931,50.048087,19.9543259,0.06949999999999999,0.62,True,False,True,False,False,2749000,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,1.0,0,14.82674813091596,0.4,9926ac5f7f67f7535abb5e70db41f65c,test
0.16277777777777777,0.2,0.05,0.10344827586206896,50.0053,19.9532,0.28300000000000003,0.24,True,True,False,False,True,645000,0.0,0.5,0.16666666666666666,0.25,1.0,0,13.377007146164305,0.6,719475c2b6fd5e57ee661fb59e0e2317,val
0.22999999999999998,0.4,0.05,0.10344827586206896,50.0053,19.9532,0.28300000000000003,0.24,True,True,False,False,True,890000,0.0,0.5,0.16666666666666666,0.25,1.0,0,13.698977865303197,0.6,5389bf0d43503d087f5a6358957e5b0c,train
0.2,0.4,0.1,0.3103448275862069,50.0208,20.008,0.314,0.08,True,True,True,False,True,700000,0.0,0.5,0.16666666666666666,0.2,1.0,0,13.45883704259595,0.8,d54c91f38b55bee039edf41d84f9a138,val
0.19822222222222222,0.2,0.05,0.20689655172413793,50.0797091,19.92593515,0.143,0.3,True,True,True,False,False,949000,0.6666666666666666,0.5,0.16666666666666666,0.14285714285714285,1.0,0,13.76316513133229,0.6,6195c54d992699bfb6ae3bedfd2f1dab,train
0.297,0.4,0.05,0.10344827586206896,50.0726,19.9202,0.11599999999999999,0.6,False,True,False,False,True,1359010,0.3333333333333333,0.5,0.16666666666666666,0.25,1.0,0,14.122267787287425,0.4,9b5da0015421bb320eecc3a35185eba7,train
0.04700000000000001,0.0,0.1,0.1724137931034483,50.0714,19.9392,0.0895,0.8,False,False,True,True,False,815000,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0,13.610944619216111,0.4,2752fae961b8f4133c0eeed28a37d0f6,train
0.07222222222222222,0.2,0.15,0.13793103448275862,50.0711,19.9172,0.11599999999999999,0.64,True,True,True,False,False,570000,0.0,0.5,0.16666666666666666,0.6,1.0,0,13.25339339419516,0.6,c4b530b394fb8720d5a59f3874186a0c,train
0.10155555555555557,0.2,0.2,0.13793103448275862,50.0469169,19.9507266,0.064,1.0,False,True,True,False,True,1050000,0.6666666666666666,0.5,0.16666666666666666,0.8,1.0,1,13.864301674514206,0.6,e192e07a2606360d995e05f82ae6ef0f,train
0.23577777777777775,0.4,0.05,0.10344827586206896,50.09814,19.92671,0.242,0.1,False,True,True,False,False,897263,0.0,0.5,0.16666666666666666,0.25,1.0,0,13.707105412120223,0.4,ab267c985717cce5c82287cc7692a6cf,val
0.24166666666666667,0.4,0.1,0.06896551724137931,50.1027787,19.8733288,0.35150000000000003,0.0,False,True,True,True,False,849000,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0,13.651815643149092,0.6,3b318c95e09cd58a0af128691dc10b49,train
0.13683333333333333,0.2,0.25,0.3103448275862069,50.05601,19.959362,0.075,0.36,True,True,True,False,False,1200000,0.6666666666666666,0.5,0.16666666666666666,0.5,1.0,0,13.997832948091215,0.6,be5309b620b72ccfd1a8fbd083bf72f5,test
0.06666666666666667,0.0,0.2,0.13793103448275862,50.0687,19.98675,0.188,0.14,False,True,True,False,False,599000,0.0,0.5,0.16666666666666666,0.8,1.0,1,13.303018546545275,0.4,7290dca1e28dd0caae1f4aec845ac50d,val
0.11022222222222224,0.2,0.2,0.10344827586206896,50.072379,19.9356432,0.0955,0.58,False,False,True,False,False,1031856,0.6666666666666666,0.5,0.16666666666666666,1.0,1.0,1,13.846870649531033,0.2,d692758a608686e293fd9ed1d5e52131,val
0.11666666666666667,0.2,0.1,0.10344827586206896,50.050385,19.951816,0.05500000000000001,1.0,False,True,False,False,False,750000,0.3333333333333333,0.5,0.16666666666666666,0.5,1.0,0,13.527829818844937,0.2,9e39f7e995894d2a1022fd81b8a99dae,train
