id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
75fef4a6a087b78bf993970dc31d63bf,warszawa,blockOfFlats,54.0,2.0,1.0,6.0,2012.0,52.2187,20.8945,7.57,5.0,0.726,0.308,0.31,0.237,0.417,3.533,0.701,condominium,no,no,yes,yes,no,980000
21835063a88436d657983da99e912022,gdansk,blockOfFlats,57.12,3.0,1.0,4.0,2020.0,54.3228632,18.56294047,6.62,1.0,0.513,2.241,0.962,0.716,0.435,1.794,0.759,condominium,yes,yes,yes,no,yes,620000
36417d3461ce29feb693b205abdb850d,gdansk,tenement,42.3,2.0,3.0,3.0,1960.0,54.35611,18.65013,0.8,50.0,0.157,0.193,0.361,0.252,0.081,0.029,0.115,condominium,no,yes,no,no,yes,980000
c480d844a7bc80f11cb6440ea5c23351,warszawa,apartmentBuilding,37.3,2.0,4.0,5.0,2014.0,52.17636,20.99441,6.19,31.0,0.491,0.205,0.71,0.41,0.144,1.866,0.179,condominium,no,no,yes,yes,no,785000
2bf3b7323502e935cad65dd53934fb12,gdansk,apartmentBuilding,68.12,3.0,2.0,2.0,2020.0,54.32738,18.56,6.59,5.0,0.513,2.179,0.571,0.376,0.156,2.33,0.4,condominium,no,no,yes,no,no,899000
775adecc86e23264063c0bae299028fb,krakow,tenement,131.5,6.0,2.0,3.0,1902.0,50.0605,19.9417,0.62,171.0,0.167,0.506,0.134,0.217,0.072,0.496,0.134,condominium,no,no,no,no,yes,2620000
10fb2f64f47483dbdfcc9752193c6005,wroclaw,blockOfFlats,57.0,3.0,1.0,4.0,1970.0,51.1471,17.1162,7.26,20.0,0.313,1.149,0.109,0.234,0.155,0.457,0.105,cooperative,no,no,no,no,yes,741000
9005cc9eb9d8dab7682347e058e26453,rzeszow,blockOfFlats,52.6,3.0,10.0,11.0,1982.0,50.05247,22.00405,1.67,7.0,0.408,1.056,0.89,0.296,0.706,0.43,0.107,condominium,yes,yes,yes,no,no,527000
e464906c8a765314b99c1707e7e4a165,poznan,blockOfFlats,84.2,4.0,11.0,11.0,1980.0,52.46243,16.90562,6.4,13.0,0.153,0.335,0.437,0.235,0.179,3.708,0.176,cooperative,yes,yes,no,no,no,630000
47afe55d262438b7e711f9a130a5e0e7,lodz,tenement,112.81,4.0,4.0,5.0,1917.0,51.7637,19.4694,2.22,12.0,0.408,0.839,0.4,0.518,0.278,0.159,0.571,condominium,no,no,no,yes,no,935000
678560ec3e8cea0ff019b6e9aa01180a,warszawa,blockOfFlats,27.7,1.0,5.0,10.0,1970.0,52.20571313,21.05000854,4.29,13.0,0.421,0.537,0.256,0.378,0.394,2.367,0.246,condominium,no,no,yes,no,no,542000
57509fbd58d04992dfe93724b1aca5dd,warszawa,blockOfFlats,60.0,3.0,3.0,8.0,1980.0,52.22621085,21.08927077,5.87,21.0,0.174,0.359,0.152,0.096,0.176,1.426,0.261,condominium,no,yes,yes,no,yes,820000
b656e0a79ccd5705350662d415e71773,gdansk,blockOfFlats,49.5,2.0,2.0,3.0,2012.0,54.33119,18.55027,7.05,3.0,1.248,2.695,0.988,0.273,0.915,2.96,0.44,condominium,no,yes,yes,yes,no,492525
018bb442f047175b886d403d81fcfd9f,gdansk,blockOfFlats,62.0,3.0,3.0,4.0,2018.0,54.3304354,18.5576805,6.61,6.0,0.786,2.233,0.518,0.1,0.472,2.699,0.047,condominium,yes,yes,yes,no,no,806000
ff5eb8fa251e9c93ec4d2bcef5e2bb4d,warszawa,blockOfFlats,51.0,2.0,9.0,10.0,1984.0,52.2462,21.0866,5.88,45.0,0.379,0.717,0.028,0.062,0.103,0.381,0.064,condominium,no,no,yes,no,yes,738000
f39ea62677930b68d3b46392b8241626,bydgoszcz,apartmentBuilding,70.0,3.0,1.0,1.0,2024.0,53.139254,18.021011,2.35,11.0,0.204,0.608,0.476,0.525,0.462,1.232,0.43,condominium,yes,no,yes,no,yes,550000
d685df6ff3caaa2065c760b6ce446fc9,warszawa,tenement,40.0,2.0,1.0,3.0,1960.0,52.27775,20.94328,6.56,29.0,0.194,0.251,0.516,0.088,0.051,0.26,0.239,condominium,no,yes,no,no,yes,840000
44eac70521d55f6e2f72f725765bbeee,warszawa,blockOfFlats,30.0,1.0,16.0,16.0,1972.0,52.237683,21.002612,0.67,52.0,0.19,0.407,0.58,0.211,0.011,0.647,0.245,cooperative,no,no,yes,no,no,660000
5c7994427ae7469143a2ecc9a5a40d3f,katowice,tenement,63.55,2.0,1.0,2.0,1915.0,50.24206095,19.07926022,4.66,7.0,0.323,3.136,0.296,0.505,0.178,2.382,0.236,condominium,no,no,no,no,yes,575000
3f95228e405e96e71d02e3ae50bb8346,lodz,blockOfFlats,42.23,2.0,10.0,10.0,1974.0,51.7448722201879,19.4060287905238,5.28,24.0,0.279,0.424,0.269,0.163,0.147,3.263,0.407,condominium,no,yes,yes,no,yes,455000
6cf499a62877b438ccb68d3f91a4c0b8,warszawa,blockOfFlats,47.0,2.0,5.0,6.0,1953.0,52.2395579,20.9950314,1.05,65.0,0.068,0.229,0.403,0.261,0.021,0.261,0.136,condominium,no,no,yes,no,no,990000
2542a08703c689fbf350c6c3e31e4134,warszawa,apartmentBuilding,43.0,2.0,4.0,6.0,2018.0,52.2535793,20.9801207,2.91,30.0,0.296,0.212,0.525,0.301,0.119,0.369,0.347,condominium,no,yes,yes,no,no,1090000
53eddfaaa6c12126e1de62901f9eb2c0,czestochowa,blockOfFlats,43.0,2.0,10.0,10.0,1970.0,50.78423854,19.14159965,3.25,15.0,0.395,0.328,0.112,0.895,0.302,0.731,0.102,condominium,no,yes,yes,no,yes,244999
31aab691b6b5241bcffdd34868af9c65,szczecin,tenement,38.48,2.0,1.0,3.0,1930.0,53.4441,14.50464,4.38,9.0,0.431,0.226,0.231,0.305,0.239,1.742,0.226,condominium,no,no,no,no,no,489000
0c219708da9533e80661ae94199bf238,krakow,apartmentBuilding,48.75,2.0,7.0,10.0,2019.0,50.094864,19.918996,4.61,4.0,0.136,1.147,0.717,0.393,0.323,1.478,0.565,condominium,no,yes,yes,no,yes,950000
1095b25c7418da504b67d1c4bc0e43c9,gdansk,blockOfFlats,47.35,2.0,1.0,4.0,2019.0,54.4049,18.62691,6.43,5.0,0.238,1.501,0.089,0.183,0.487,3.12,0.501,condominium,no,yes,yes,no,no,945000
0a8acb0542a9981f064847cfbc4012c4,warszawa,blockOfFlats,52.1,3.0,3.0,4.0,1965.0,52.2012,20.982,3.7,19.0,0.064,0.396,0.12,0.205,0.047,1.188,0.095,cooperative,no,yes,no,no,yes,889000
581645b1e676d328f3219e0125cd5e74,gdansk,blockOfFlats,64.26,3.0,3.0,3.0,2013.0,54.30695,18.59812,5.96,2.0,0.989,3.06,0.512,0.579,0.31,1.78,0.488,condominium,no,yes,yes,no,no,629000
b19cde7e2f9c40b58e7a6c9eed588547,warszawa,blockOfFlats,45.0,2.0,2.0,10.0,1975.0,52.20385065,20.97605375,3.62,18.0,0.266,0.458,0.315,0.172,0.063,1.052,0.302,cooperative,no,no,yes,no,no,795000
972d177b60c8a7b45ca7d0dea2e3ba96,warszawa,tenement,57.0,3.0,2.0,3.0,1949.0,52.2432573,20.9933697,1.46,56.0,0.239,0.271,0.439,0.09,0.094,0.17,0.056,condominium,no,yes,no,no,no,940000
bce2e6eda4ee7fa0809db1074a4a65f8,warszawa,blockOfFlats,52.0,2.0,5.0,6.0,2015.0,52.2272649,21.0374429,2.36,21.0,0.266,1.103,0.564,0.065,0.285,1.005,0.278,condominium,no,no,yes,no,no,1300000
59173a6d7924f55f76f90f4b0b20201d,krakow,tenement,77.0,3.0,2.0,2.0,1890.0,50.0772348755631,19.9593300809304,2.86,10.0,0.436,0.683,0.334,0.536,0.23,1.411,0.389,condominium,no,yes,no,no,yes,1399700
567446df03b892fb7db88c956e8cf4e7,warszawa,blockOfFlats,26.59,2.0,6.0,15.0,1969.0,52.2371102,20.9921282,0.98,76.0,0.229,0.212,0.4,0.168,0.124,0.553,0.128,cooperative,no,no,yes,no,no,665000
240550593addbfded0d078dd12134691,wroclaw,tenement,102.64,4.0,1.0,4.0,1908.0,51.11406,17.03625,0.59,86.0,0.137,0.518,0.373,0.266,0.074,0.27,0.348,condominium,no,no,no,no,yes,1179900
e81360762bf6a5cfa26845133737fa93,bydgoszcz,blockOfFlats,74.0,3.0,3.0,4.0,1982.0,53.1307704,17.9770586,1.86,5.0,0.264,1.048,0.504,0.574,0.55,0.335,0.087,condominium,no,yes,no,no,yes,479000
befd78eabaec440d8d269273ca377e60,poznan,blockOfFlats,101.12,4.0,4.0,5.0,2011.0,52.4095,16.9271,0.6,86.0,0.308,0.618,0.377,0.317,0.083,0.493,0.07,condominium,yes,no,yes,yes,no,1099000
f3bb1820b91c3af4749322967d83c41f,lodz,blockOfFlats,41.26,2.0,1.0,3.0,1965.0,51.8166,19.44483,3.96,6.0,0.574,0.453,0.468,0.353,0.547,3.504,0.251,condominium,yes,no,no,no,yes,299900
417465a8f4556ba979c684058b81f794,warszawa,blockOfFlats,46.5,2.0,1.0,4.0,1968.0,52.26523,20.96512,4.55,12.0,0.06,0.488,0.707,0.203,0.486,0.615,0.103,condominium,no,yes,no,no,yes,855000
25bbd7d61e51e187beae8c8d395f77a6,poznan,blockOfFlats,30.9,1.0,1.0,11.0,1978.0,52.387559,16.8593362,5.65,11.0,0.336,0.73,0.355,0.131,0.184,0.895,0.164,cooperative,no,yes,yes,no,yes,330000
445dbb0e93a02178b3f778fab899a5e0,radom,blockOfFlats,103.3,4.0,2.0,3.0,2000.0,51.4032064,21.1605446,1.26,62.0,0.082,0.077,0.104,0.368,0.123,0.128,0.205,condominium,no,yes,no,no,yes,705000
4df3ae2c25564f91a4b97a8bbca2bb00,szczecin,apartmentBuilding,67.55,3.0,1.0,4.0,2021.0,53.3922819,14.4847307,6.12,0.0,1.82,3.466,0.836,1.761,0.707,4.363,0.755,condominium,yes,yes,yes,no,no,820000
15f0eb2b7fad6c0083cce8f0a631b5bc,gdansk,blockOfFlats,50.76,2.0,2.0,10.0,1977.0,54.4050187,18.571357,8.2,19.0,0.253,0.721,0.53,0.246,0.221,1.3,0.273,condominium,no,no,yes,no,no,839000
40dc47f2e472a09606486a2b16b6ded7,warszawa,tenement,98.05,3.0,1.0,4.0,1923.0,52.2606919,20.9941733,3.29,30.0,0.111,0.284,0.506,0.269,0.08,0.122,0.15,cooperative,no,yes,no,no,yes,2995000
369e7c66fb58a2d8555e46654bbb952a,krakow,blockOfFlats,37.0,2.0,3.0,4.0,1955.0,50.059488,19.978198,2.88,12.0,0.297,0.941,0.186,0.231,0.333,1.299,0.157,condominium,no,yes,no,no,no,670000
08a3f0d203def3a5e34a2ae4f4b18aef,lublin,apartmentBuilding,55.6,3.0,1.0,3.0,2022.0,51.27708585,22.50870547,5.25,2.0,0.643,3.194,1.289,0.122,1.592,3.305,0.813,condominium,yes,yes,yes,no,yes,589000
0b6aa0c4aadbe86cc5b725ecec57a17f,krakow,blockOfFlats,37.25,2.0,3.0,4.0,1964.0,50.0480507,19.9256113,1.22,20.0,0.206,0.778,0.373,0.184,0.152,0.707,0.258,cooperative,yes,yes,no,no,yes,740000
11b67e189bec7771a5209d68384955d9,warszawa,apartmentBuilding,135.0,6.0,2.0,4.0,1995.0,52.1971681204618,20.927108225843,6.47,5.0,0.571,1.656,1.046,0.387,0.18,3.338,0.649,condominium,yes,yes,yes,yes,yes,2150000
f35a4982f1f3afd4aab4bffb85105f05,radom,blockOfFlats,63.0,2.0,5.0,5.0,1994.0,51.4127918,21.166949,2.02,6.0,0.31,0.634,0.576,0.365,0.164,0.755,0.418,condominium,no,no,no,no,yes,294999
7d5af8dcb5d43e392dbba3556db211e7,krakow,blockOfFlats,38.0,2.0,1.0,3.0,2001.0,50.0904097,19.9632376,4.29,11.0,0.541,0.519,0.263,0.204,0.209,2.497,0.231,condominium,yes,yes,no,no,yes,585000
745880c58a4ab38f1514272a59ac26bb,warszawa,tenement,39.0,2.0,4.0,5.0,1950.0,52.23623,20.96499,2.67,46.0,0.246,0.367,0.284,0.131,0.147,1.728,0.061,condominium,no,no,yes,no,yes,800000
f6c014e55f8e65ea635d64ac917c9976,warszawa,apartmentBuilding,80.11,4.0,2.0,5.0,2023.0,52.16454,20.99112,7.52,11.0,1.017,0.212,0.724,0.304,0.167,3.188,0.164,condominium,no,yes,yes,yes,no,1570000
4d908b3a4c08ad746a80cf2519212b34,warszawa,tenement,69.3,3.0,4.0,4.0,1905.0,52.25659943,21.03339958,3.43,36.0,0.1,0.592,0.235,0.202,0.098,0.118,0.11,condominium,no,yes,no,yes,no,1250000
0c0cee19042235d017150a5e0cda8ef4,gdansk,blockOfFlats,77.0,4.0,7.0,10.0,2010.0,54.4122848,18.5880824,8.21,25.0,0.126,0.766,0.194,0.197,0.066,1.166,0.089,condominium,no,yes,yes,yes,no,1694000
f19bd4e423a9c7024158d3ce1af88b17,wroclaw,blockOfFlats,28.3,2.0,10.0,10.0,1980.0,51.0912869,17.008992,2.6,14.0,0.341,1.909,0.232,0.104,0.188,0.651,0.384,cooperative,no,yes,yes,no,yes,409000
421168a58f53c5903ca7366c2ae1568b,wroclaw,apartmentBuilding,41.15,2.0,2.0,4.0,2012.0,51.0833068,17.0617559,3.78,5.0,0.644,2.327,0.123,0.234,0.669,1.185,0.351,condominium,no,yes,yes,no,no,650000
6e024ac05abd22674b4130ef67bab010,gdansk,apartmentBuilding,37.9,2.0,2.0,3.0,2012.0,54.3491,18.5822,4.68,8.0,0.421,0.428,0.086,0.007,0.377,3.68,0.795,condominium,yes,yes,yes,no,no,560000
ac02538da0e46b7ff1973951f7c7a0ab,gdynia,tenement,71.8,4.0,1.0,3.0,1936.0,54.55083,18.54749,3.35,0.0,3.128,3.769,3.333,3.184,1.965,3.158,2.334,condominium,no,yes,no,no,yes,860000
d450433a6e827c048930f95695382ac2,warszawa,blockOfFlats,37.15,2.0,3.0,6.0,1980.0,52.27093325,20.92598364,6.85,13.0,0.124,0.912,0.59,0.123,0.215,1.164,0.472,condominium,no,yes,yes,no,yes,590000
f69ae9ddcdfc5634131c9b05f5deb356,gdynia,tenement,35.77,2.0,3.0,5.0,1973.0,54.516219,18.5399889,0.54,70.0,0.451,0.58,0.384,0.218,0.077,0.246,0.052,condominium,no,yes,no,no,no,550000
ad896e7e922a0dec886a8424efdbb760,wroclaw,apartmentBuilding,78.4,4.0,7.0,7.0,2018.0,51.1019477,17.0366702,1.09,39.0,0.157,0.393,0.228,0.365,0.129,0.26,0.054,condominium,no,no,yes,no,yes,1119000
68ce79cb5231d81597c01206906e1c12,warszawa,apartmentBuilding,43.0,2.0,3.0,4.0,2021.0,52.24842,21.08151,5.62,42.0,0.128,0.819,0.308,0.105,0.125,0.267,0.196,condominium,no,yes,yes,no,no,875000
36ec08cbf9822db436e85b3c3121389f,krakow,blockOfFlats,44.34,2.0,2.0,9.0,2017.0,50.10258,20.01634,7.65,11.0,0.329,1.133,0.192,0.231,0.264,1.459,0.215,condominium,no,no,yes,no,no,740000
d8f4bd08dad616013870175b222c14d4,warszawa,blockOfFlats,32.0,1.0,6.0,10.0,1966.0,52.22679,21.06236,4.04,26.0,0.315,0.7,0.407,0.204,0.097,0.471,0.428,condominium,no,no,yes,no,yes,550000
260fefe34168c9b850cd93c0ef7b2462,gdansk,apartmentBuilding,57.5,3.0,1.0,6.0,2009.0,54.41147,18.60155,7.71,21.0,0.227,1.511,0.313,0.108,0.188,2.014,0.259,condominium,no,yes,yes,yes,yes,1170000
65bdf5b1d6200f8416c317af744bff33,gdynia,blockOfFlats,63.0,3.0,1.0,3.0,1990.0,54.56153526,18.49853089,5.22,0.0,3.098,3.514,2.973,3.014,3.148,3.032,3.166,condominium,no,no,no,no,yes,578000
7a242944c1d7eea45c58be2e71ee2738,warszawa,blockOfFlats,79.0,3.0,2.0,3.0,1984.0,52.14328725,21.06373363,10.65,19.0,0.312,0.337,0.532,0.133,0.144,0.849,0.153,condominium,no,no,no,no,yes,1250000
2ffe167166948c12a6eb1bebd0370800,warszawa,blockOfFlats,70.0,4.0,3.0,4.0,1989.0,52.21993,21.09834,6.59,4.0,0.67,0.842,0.328,0.532,0.324,2.3,0.469,condominium,no,yes,no,no,yes,1090000
ee5d3e950a482304ad9d3ab6ef831ea0,bydgoszcz,blockOfFlats,46.0,2.0,3.0,4.0,1960.0,53.1398539,18.0257721,2.59,17.0,0.143,0.326,0.182,0.333,0.168,1.516,0.166,condominium,no,yes,no,no,yes,479000
6663b222b4e39906d0d74aa084ba9de8,warszawa,blockOfFlats,45.0,2.0,2.0,3.0,1950.0,52.2404,20.9979,1.04,59.0,0.075,0.279,0.498,0.071,0.119,0.288,0.173,condominium,no,no,no,no,yes,870000
1287b968f6e40e917f6f5983efdfc9ba,warszawa,blockOfFlats,77.54,5.0,2.0,4.0,1979.0,52.2284076,21.08061039,5.26,28.0,0.067,0.861,0.157,0.054,0.143,0.855,0.214,condominium,no,yes,no,no,yes,995500
466c249eb23eb3eda5ece51b1755a572,warszawa,blockOfFlats,37.0,2.0,7.0,11.0,1960.0,52.1929239,21.0077503,4.32,26.0,0.076,0.619,0.437,0.156,0.217,0.31,0.2,cooperative,no,no,yes,no,yes,640000
fba03dc9f7d7439c8e6b19bd17786b38,krakow,blockOfFlats,84.2,5.0,2.0,4.0,1980.0,50.0114624,20.0164744,7.4,10.0,0.126,1.067,0.244,0.057,0.402,2.985,0.221,condominium,no,yes,no,no,yes,1200000
5089bc6d3b39f1abba06e5c5dd0bcfe2,warszawa,apartmentBuilding,37.27,2.0,4.0,5.0,2019.0,52.2283488,20.9622997,2.83,11.0,0.268,0.416,0.67,0.366,0.355,1.162,0.437,condominium,no,yes,yes,no,no,860000
2f765af95f63a038966beeb66725c54b,warszawa,blockOfFlats,59.5,3.0,6.0,11.0,1976.0,52.17814,21.05478,6.9,14.0,0.177,0.663,0.466,0.233,0.473,3.087,0.309,condominium,no,no,yes,no,no,839000
cfddaa2138ba16f1abb80fd2e94dc255,warszawa,apartmentBuilding,37.0,2.0,5.0,5.0,2010.0,52.1951517,21.06354324,5.76,5.0,0.525,1.387,0.213,0.114,0.232,3.572,0.41,condominium,yes,yes,yes,no,no,870000
554e934bcad361e35dfa410c419860f8,katowice,blockOfFlats,65.07,3.0,1.0,5.0,2017.0,50.2226496,18.9749419,5.17,8.0,0.238,0.663,1.224,0.254,0.289,3.966,0.363,condominium,yes,yes,yes,no,no,685000
21eae6678356020a55f1606139219f6c,warszawa,tenement,37.0,2.0,2.0,3.0,1958.0,52.28292,20.94198,7.07,21.0,0.163,0.373,0.41,0.167,0.18,0.645,0.234,condominium,no,yes,no,no,yes,688000
df4029b465bb531bf5c70d9b63520b1d,krakow,tenement,28.45,1.0,1.0,4.0,1900.0,50.0520459,19.9380155,0.36,94.0,0.134,0.606,0.186,0.155,0.133,0.429,0.172,condominium,no,no,yes,no,yes,768150
bfb12af52cbf8d9fe16f50dbbcbb14cc,lublin,blockOfFlats,48.0,3.0,4.0,4.0,1969.0,51.237,22.5335,2.66,10.0,0.285,1.274,0.596,0.239,0.067,0.748,0.189,cooperative,no,yes,no,no,yes,485000
5f3c05189a0ba77c250e3754dce063e0,gdansk,tenement,103.0,3.0,1.0,4.0,1930.0,54.37587,18.60948,4.14,32.0,0.312,0.319,0.447,0.292,0.25,0.367,0.14,condominium,no,no,no,no,yes,1295000
cde1607d90ceae75195100ce6417ac89,warszawa,blockOfFlats,55.93,3.0,2.0,3.0,1963.0,52.2349596,20.9437401,4.09,22.0,0.039,0.359,0.431,0.134,0.278,0.981,0.367,condominium,no,no,no,no,no,840000
d462659f27e6c84d9ca62d94bb191979,krakow,blockOfFlats,93.31,4.0,2.0,3.0,2010.0,50.0130998,19.9686961,5.17,13.0,0.452,0.261,0.267,0.442,0.229,1.067,0.226,condominium,yes,no,no,no,no,1299000
ab0f507f6a19be3d56f1ab18459cd7b1,krakow,blockOfFlats,52.5,2.0,2.0,4.0,1980.0,50.093935,19.9288559,4.35,19.0,0.177,0.516,0.297,0.101,0.449,1.156,0.088,condominium,no,yes,no,no,yes,750000
e9d638d3dea61676ac5587cdfb20cbf2,wroclaw,blockOfFlats,80.7,3.0,2.0,2.0,2006.0,51.0694,17.0119,4.76,5.0,0.062,0.566,0.507,0.084,0.104,1.724,0.789,condominium,no,yes,no,yes,yes,890000
7796879da1fde0bea8b25625775ccffd,gdynia,blockOfFlats,46.0,3.0,4.0,4.0,1978.0,54.5567066,18.5184184,4.19,0.0,3.098,3.213,3.208,3.296,3.194,2.945,3.105,condominium,no,yes,no,no,no,420000
59b6acc9734d0a02454e756598a795e1,warszawa,blockOfFlats,143.0,5.0,2.0,2.0,1997.0,52.1293,21.0635,12.1,37.0,0.258,0.418,0.299,0.094,0.184,1.219,0.189,condominium,yes,no,no,yes,no,2200000
ea0bff3308e16289f7da053de6b6b489,wroclaw,blockOfFlats,52.57,2.0,2.0,4.0,1970.0,51.0979964,17.0017842,2.41,16.0,0.163,1.723,0.384,0.168,0.572,1.427,0.239,condominium,yes,yes,no,no,no,599000
eaafa695fef62206fb3184633f44ee7c,szczecin,blockOfFlats,113.0,5.0,1.0,1.0,1940.0,53.4369384,14.5124057,3.55,5.0,0.528,0.724,0.43,0.122,0.554,1.227,0.434,condominium,yes,no,no,no,yes,870000
3163d231b20921756b4f932773f73492,warszawa,blockOfFlats,37.0,2.0,7.0,11.0,1960.0,52.19387,21.01028,4.23,32.0,0.11,0.542,0.253,0.168,0.136,0.507,0.138,condominium,no,no,no,no,yes,640000
58f92248da0a93799e5c9d02785ab247,warszawa,blockOfFlats,50.0,2.0,9.0,12.0,1977.0,52.20268,20.96609,4.12,16.0,0.285,0.793,0.674,0.356,0.104,1.35,0.147,condominium,no,yes,yes,no,yes,750000
a41204badcd5925b85875e3cc0958907,krakow,tenement,104.0,3.0,3.0,5.0,1939.0,50.0586309,19.9450492,0.6,78.0,0.189,0.41,0.189,0.163,0.051,0.701,0.226,condominium,no,yes,yes,no,no,2750000
82bb8b3c9a9bd54b44e04b58b8d3f326,warszawa,blockOfFlats,29.4,2.0,8.0,15.0,1972.0,52.2256661655588,21.0404075826327,2.6,21.0,0.24,1.357,0.779,0.24,0.123,0.892,0.024,cooperative,no,yes,yes,no,no,760000
bfaed8db139d3e3f6e9416e682e0be04,wroclaw,blockOfFlats,53.9,3.0,1.0,10.0,1985.0,51.1358,17.0243,2.82,9.0,0.305,1.198,0.669,0.183,0.215,2.052,0.439,condominium,yes,no,yes,no,yes,699000
3213918ef24d84ed317d43fdf41e729b,wroclaw,blockOfFlats,59.3,3.0,2.0,10.0,1978.0,51.1040193,17.0951893,4.63,9.0,0.159,1.953,0.512,0.253,0.338,1.521,0.181,cooperative,yes,yes,yes,no,yes,750000
5a79dcc47c793567ac0e70de73c27944,krakow,apartmentBuilding,37.83,2.0,4.0,6.0,2014.0,50.04646782,19.94965911,1.27,53.0,0.075,0.54,0.222,0.675,0.01,0.794,0.125,condominium,no,yes,yes,no,no,915000
3578a57cf562e75ef753f24574ed6bf4,gdansk,apartmentBuilding,27.38,1.0,1.0,5.0,2022.0,54.4065,18.5738,8.22,17.0,0.456,0.506,0.363,0.227,0.153,1.143,0.466,condominium,yes,no,yes,no,no,473768
3709981c11a7f663805ea6a4f80a6dae,krakow,blockOfFlats,49.21,2.0,7.0,10.0,2018.0,50.0451674,19.9838724,3.43,4.0,0.571,0.585,0.448,0.193,0.097,1.759,0.197,condominium,yes,yes,yes,no,no,899000
ef13d797cebc63f79292de6e449ab26b,warszawa,apartmentBuilding,67.15,4.0,1.0,1.0,2021.0,52.2601,21.05248,4.59,19.0,0.336,0.422,0.453,0.244,0.534,0.431,0.069,condominium,no,no,yes,yes,yes,1049000
586a5b3b6eb3247d84b1d3043c3361e7,szczecin,tenement,45.0,2.0,1.0,2.0,1920.0,53.42952013,14.5392662,1.59,63.0,0.104,0.669,0.194,0.086,0.021,0.28,0.235,condominium,no,no,no,no,no,490000
bda0317816a339fb79d8f28bb77e9d87,wroclaw,apartmentBuilding,37.0,2.0,4.0,4.0,2022.0,51.1458649,17.0355841,3.93,2.0,0.456,0.551,0.404,0.732,0.509,2.595,0.545,condominium,no,yes,yes,no,no,569900
95971d3b6d5f6b38c545ca337668a521,poznan,tenement,73.3,3.0,5.0,5.0,1930.0,52.4135546,16.9144183,1.57,22.0,0.382,1.268,0.332,0.181,0.155,0.478,0.325,condominium,yes,no,yes,no,no,619000
1be5e2654bc9f2c4a022ec0a012f204f,gdansk,tenement,78.0,4.0,2.0,4.0,1930.0,54.34521,18.65237,0.48,56.0,0.141,0.366,0.445,0.343,0.234,1.144,0.201,condominium,no,no,no,no,yes,950000
736bbe062eb6711ab4d4de1e0b608a6d,krakow,apartmentBuilding,66.17,3.0,4.0,4.0,2022.0,50.06965294,19.98796105,3.88,7.0,0.545,0.305,0.502,0.29,0.256,1.942,0.533,condominium,yes,yes,yes,no,yes,1450000
a266bb81dc174b522ee33bb0ff69d2ac,warszawa,blockOfFlats,37.4,2.0,9.0,10.0,1972.0,52.2100884,21.04875195,3.91,12.0,0.159,0.939,0.434,0.124,0.113,2.205,0.31,condominium,yes,yes,yes,no,yes,689000
0ecd1654f7e52ba19f4b0007feef6628,wroclaw,blockOfFlats,62.5,4.0,1.0,4.0,1973.0,51.0785153,17.0600943,4.16,4.0,0.95,2.185,0.374,0.349,1.014,1.723,0.227,condominium,yes,yes,no,no,no,799000
3f0757f2d285481d6fc511260140de80,krakow,blockOfFlats,141.0,5.0,3.0,4.0,1993.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,yes,no,no,no,yes,1550000
3a0f18cccb09950d96f05e0738ba9465,warszawa,apartmentBuilding,51.3,3.0,3.0,12.0,2015.0,52.215,20.9615,3.41,15.0,0.327,0.67,0.445,0.066,0.167,0.358,0.517,condominium,yes,yes,yes,yes,yes,995000
19976c6ccb8cabc2112c778c6d20bfdc,krakow,blockOfFlats,55.1,2.0,3.0,4.0,1959.0,50.0769821,20.0272574,6.78,17.0,0.146,1.819,0.351,0.088,0.284,0.472,0.238,condominium,yes,yes,no,no,yes,650000
dbef6f7d886105f021d7037784c594f4,krakow,blockOfFlats,45.09,3.0,1.0,3.0,2017.0,49.996013,19.898622,7.18,7.0,0.262,0.625,0.376,0.301,0.38,4.401,0.435,condominium,yes,yes,no,no,no,675000
96b4e149e1cb1c17011ccbd548a5c5fb,krakow,apartmentBuilding,108.0,4.0,1.0,2.0,2022.0,50.0991244,19.909726,5.29,3.0,0.905,1.469,1.392,0.421,1.082,2.251,0.256,condominium,yes,yes,no,yes,no,1450000
45651b07f2b60a66d08ee28ce5c517df,wroclaw,blockOfFlats,48.0,3.0,6.0,11.0,1969.0,51.0899916,17.0208572,2.39,22.0,0.2,1.681,0.519,0.259,0.489,0.227,0.101,cooperative,no,no,yes,no,yes,619000
c6a44a5504f83f9ee25f8606a684f5b3,krakow,blockOfFlats,55.45,3.0,3.0,4.0,1980.0,50.0356653,19.9950367,4.59,4.0,0.185,0.774,0.068,0.669,0.299,0.753,0.615,condominium,no,yes,no,no,yes,899000
6c5b04e5e11804fd8f34a8d9fff9501a,warszawa,blockOfFlats,57.1,4.0,3.0,4.0,1970.0,52.29295,21.04082,7.27,21.0,0.345,0.33,0.393,0.226,0.239,2.399,0.226,condominium,no,yes,no,no,yes,750000
